"city","year","soda_daily","philly","post_period"
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,1,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"Philadelphia",2019,0,1,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,1,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
"NYC",2017,0,0,1
